,cell_type_adjusted,sample,0,dataset
57,AT2,Wu_Zhou_2021_GSM4453599,0,Wu_Zhou_2021
58,AT2,Wu_Zhou_2021_GSM4453600,0,Wu_Zhou_2021
59,AT2,Wu_Zhou_2021_GSM4453601,0,Wu_Zhou_2021
60,AT2,Wu_Zhou_2021_GSM4453602,0,Wu_Zhou_2021
61,AT2,Wu_Zhou_2021_GSM4453603,0,Wu_Zhou_2021
62,AT2,Wu_Zhou_2021_GSM4453604,0,Wu_Zhou_2021
63,AT2,Wu_Zhou_2021_GSM4453605,0,Wu_Zhou_2021
64,AT2,Wu_Zhou_2021_GSM4453606,0,Wu_Zhou_2021
65,AT2,Wu_Zhou_2021_GSM4453607,0,Wu_Zhou_2021
66,AT2,Wu_Zhou_2021_GSM4453608,0,Wu_Zhou_2021
67,AT2,Wu_Zhou_2021_GSM4453609,0,Wu_Zhou_2021
68,AT2,Wu_Zhou_2021_GSM4453610,0,Wu_Zhou_2021
69,AT2,Wu_Zhou_2021_GSM4453611,0,Wu_Zhou_2021
70,AT2,Wu_Zhou_2021_GSM4453612,0,Wu_Zhou_2021
71,AT2,Wu_Zhou_2021_GSM4453613,0,Wu_Zhou_2021
72,AT2,Wu_Zhou_2021_GSM4453614,0,Wu_Zhou_2021
73,AT2,Wu_Zhou_2021_GSM4453615,0,Wu_Zhou_2021
74,AT2,Wu_Zhou_2021_GSM4453616,0,Wu_Zhou_2021
75,AT2,Wu_Zhou_2021_GSM4453617,0,Wu_Zhou_2021
76,AT2,Zilionis_Klein_2019_p2t1,0,Zilionis_Klein_2019
77,AT2,Zilionis_Klein_2019_p2t2,0,Zilionis_Klein_2019
78,AT2,Zilionis_Klein_2019_p3t1,0,Zilionis_Klein_2019
79,AT2,Zilionis_Klein_2019_p3t2,0,Zilionis_Klein_2019
80,AT2,Zilionis_Klein_2019_p3t3,0,Zilionis_Klein_2019
81,AT2,Zilionis_Klein_2019_p5t1,0,Zilionis_Klein_2019
82,AT2,Zilionis_Klein_2019_p5t2,0,Zilionis_Klein_2019
83,AT2,Zilionis_Klein_2019_p7t1,0,Zilionis_Klein_2019
84,AT2,Zilionis_Klein_2019_p7t2,0,Zilionis_Klein_2019
85,B cell,Chen_Zhang_2020_NSCLC-4,295,Chen_Zhang_2020
86,B cell,Chen_Zhang_2020_NSCLC-5,1572,Chen_Zhang_2020
87,B cell,Chen_Zhang_2020_NSCLC-8,147,Chen_Zhang_2020
88,B cell,Chen_Zhang_2020_NSCLC-9,0,Chen_Zhang_2020
89,B cell,Chen_Zhang_2020_NSCLC-10,1128,Chen_Zhang_2020
90,B cell,Kim_Lee_2020_BRONCHO_58,102,Kim_Lee_2020
91,B cell,Kim_Lee_2020_EBUS_06,98,Kim_Lee_2020
92,B cell,Kim_Lee_2020_EBUS_28,6,Kim_Lee_2020
93,B cell,Kim_Lee_2020_EBUS_49,164,Kim_Lee_2020
94,B cell,Kim_Lee_2020_LUNG_T28,241,Kim_Lee_2020
95,B cell,Kim_Lee_2020_LUNG_T31,22,Kim_Lee_2020
96,B cell,Lambrechts_Thienpont_2018_6149v2_BT1290,225,Lambrechts_Thienpont_2018_6149v2
97,B cell,Lambrechts_Thienpont_2018_6149v2_BT1291,146,Lambrechts_Thienpont_2018_6149v2
98,B cell,Lambrechts_Thienpont_2018_6149v2_BT1292,92,Lambrechts_Thienpont_2018_6149v2
99,B cell,Lambrechts_Thienpont_2018_6653_scrBT1430m,167,Lambrechts_Thienpont_2018_6653
100,B cell,Lambrechts_Thienpont_2018_6653_scrBT1431m,685,Lambrechts_Thienpont_2018_6653
101,B cell,Lambrechts_Thienpont_2018_6653_scrBT1432m,110,Lambrechts_Thienpont_2018_6653
102,B cell,Laughney_Massague_2020_GSM3516665,72,Laughney_Massague_2020
103,B cell,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
104,B cell,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
105,B cell,Maynard_Bivona_2020_LT_S42,10,Maynard_Bivona_2020
106,B cell,Maynard_Bivona_2020_LT_S52,0,Maynard_Bivona_2020
107,B cell,Maynard_Bivona_2020_LT_S56,2,Maynard_Bivona_2020
108,B cell,Maynard_Bivona_2020_LT_S57,6,Maynard_Bivona_2020
109,B cell,Maynard_Bivona_2020_LT_S58,3,Maynard_Bivona_2020
110,B cell,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
111,B cell,Maynard_Bivona_2020_LT_S71,47,Maynard_Bivona_2020
112,B cell,Maynard_Bivona_2020_LT_S74,32,Maynard_Bivona_2020
113,B cell,Maynard_Bivona_2020_LT_S79,12,Maynard_Bivona_2020
114,B cell,Maynard_Bivona_2020_LT_S82,1,Maynard_Bivona_2020
115,B cell,UKIM-V-2_P7_tumor_primary,69,UKIM-V-2
116,B cell,UKIM-V-2_P11_tumor_primary,129,UKIM-V-2
117,B cell,UKIM-V-2_P12_tumor_primary,451,UKIM-V-2
118,B cell,UKIM-V-2_P15_tumor_primary,72,UKIM-V-2
119,B cell,Wu_Zhou_2021_GSM4453576,0,Wu_Zhou_2021
120,B cell,Wu_Zhou_2021_GSM4453577,2,Wu_Zhou_2021
121,B cell,Wu_Zhou_2021_GSM4453578,0,Wu_Zhou_2021
122,B cell,Wu_Zhou_2021_GSM4453579,0,Wu_Zhou_2021
123,B cell,Wu_Zhou_2021_GSM4453580,2,Wu_Zhou_2021
124,B cell,Wu_Zhou_2021_GSM4453581,8,Wu_Zhou_2021
125,B cell,Wu_Zhou_2021_GSM4453582,112,Wu_Zhou_2021
126,B cell,Wu_Zhou_2021_GSM4453583,57,Wu_Zhou_2021
127,B cell,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
128,B cell,Wu_Zhou_2021_GSM4453585,1,Wu_Zhou_2021
129,B cell,Wu_Zhou_2021_GSM4453586,6,Wu_Zhou_2021
130,B cell,Wu_Zhou_2021_GSM4453587,51,Wu_Zhou_2021
131,B cell,Wu_Zhou_2021_GSM4453588,139,Wu_Zhou_2021
132,B cell,Wu_Zhou_2021_GSM4453589,0,Wu_Zhou_2021
133,B cell,Wu_Zhou_2021_GSM4453590,0,Wu_Zhou_2021
134,B cell,Wu_Zhou_2021_GSM4453591,0,Wu_Zhou_2021
135,B cell,Wu_Zhou_2021_GSM4453592,0,Wu_Zhou_2021
136,B cell,Wu_Zhou_2021_GSM4453593,1,Wu_Zhou_2021
137,B cell,Wu_Zhou_2021_GSM4453594,12,Wu_Zhou_2021
138,B cell,Wu_Zhou_2021_GSM4453595,0,Wu_Zhou_2021
139,B cell,Wu_Zhou_2021_GSM4453596,1,Wu_Zhou_2021
140,B cell,Wu_Zhou_2021_GSM4453597,1,Wu_Zhou_2021
141,B cell,Wu_Zhou_2021_GSM4453598,1,Wu_Zhou_2021
142,B cell,Wu_Zhou_2021_GSM4453599,5,Wu_Zhou_2021
143,B cell,Wu_Zhou_2021_GSM4453600,0,Wu_Zhou_2021
144,B cell,Wu_Zhou_2021_GSM4453601,19,Wu_Zhou_2021
145,B cell,Wu_Zhou_2021_GSM4453602,0,Wu_Zhou_2021
146,B cell,Wu_Zhou_2021_GSM4453603,2,Wu_Zhou_2021
147,B cell,Wu_Zhou_2021_GSM4453604,0,Wu_Zhou_2021
148,B cell,Wu_Zhou_2021_GSM4453605,0,Wu_Zhou_2021
149,B cell,Wu_Zhou_2021_GSM4453606,0,Wu_Zhou_2021
150,B cell,Wu_Zhou_2021_GSM4453607,24,Wu_Zhou_2021
151,B cell,Wu_Zhou_2021_GSM4453608,0,Wu_Zhou_2021
152,B cell,Wu_Zhou_2021_GSM4453609,0,Wu_Zhou_2021
153,B cell,Wu_Zhou_2021_GSM4453610,5,Wu_Zhou_2021
154,B cell,Wu_Zhou_2021_GSM4453611,2,Wu_Zhou_2021
155,B cell,Wu_Zhou_2021_GSM4453612,0,Wu_Zhou_2021
156,B cell,Wu_Zhou_2021_GSM4453613,8,Wu_Zhou_2021
157,B cell,Wu_Zhou_2021_GSM4453614,20,Wu_Zhou_2021
158,B cell,Wu_Zhou_2021_GSM4453615,50,Wu_Zhou_2021
159,B cell,Wu_Zhou_2021_GSM4453616,0,Wu_Zhou_2021
160,B cell,Wu_Zhou_2021_GSM4453617,7,Wu_Zhou_2021
161,B cell,Zilionis_Klein_2019_p2t1,14,Zilionis_Klein_2019
162,B cell,Zilionis_Klein_2019_p2t2,7,Zilionis_Klein_2019
163,B cell,Zilionis_Klein_2019_p3t1,766,Zilionis_Klein_2019
164,B cell,Zilionis_Klein_2019_p3t2,888,Zilionis_Klein_2019
165,B cell,Zilionis_Klein_2019_p3t3,724,Zilionis_Klein_2019
166,B cell,Zilionis_Klein_2019_p5t1,88,Zilionis_Klein_2019
167,B cell,Zilionis_Klein_2019_p5t2,320,Zilionis_Klein_2019
168,B cell,Zilionis_Klein_2019_p7t1,39,Zilionis_Klein_2019
169,B cell,Zilionis_Klein_2019_p7t2,37,Zilionis_Klein_2019
170,B cell dividing,Chen_Zhang_2020_NSCLC-4,4,Chen_Zhang_2020
171,B cell dividing,Chen_Zhang_2020_NSCLC-5,42,Chen_Zhang_2020
172,B cell dividing,Chen_Zhang_2020_NSCLC-8,0,Chen_Zhang_2020
173,B cell dividing,Chen_Zhang_2020_NSCLC-9,0,Chen_Zhang_2020
174,B cell dividing,Chen_Zhang_2020_NSCLC-10,5,Chen_Zhang_2020
175,B cell dividing,Kim_Lee_2020_BRONCHO_58,0,Kim_Lee_2020
176,B cell dividing,Kim_Lee_2020_EBUS_06,0,Kim_Lee_2020
177,B cell dividing,Kim_Lee_2020_EBUS_28,0,Kim_Lee_2020
178,B cell dividing,Kim_Lee_2020_EBUS_49,0,Kim_Lee_2020
179,B cell dividing,Kim_Lee_2020_LUNG_T28,3,Kim_Lee_2020
180,B cell dividing,Kim_Lee_2020_LUNG_T31,0,Kim_Lee_2020
181,B cell dividing,Lambrechts_Thienpont_2018_6149v2_BT1290,2,Lambrechts_Thienpont_2018_6149v2
182,B cell dividing,Lambrechts_Thienpont_2018_6149v2_BT1291,0,Lambrechts_Thienpont_2018_6149v2
183,B cell dividing,Lambrechts_Thienpont_2018_6149v2_BT1292,0,Lambrechts_Thienpont_2018_6149v2
184,B cell dividing,Lambrechts_Thienpont_2018_6653_scrBT1430m,11,Lambrechts_Thienpont_2018_6653
185,B cell dividing,Lambrechts_Thienpont_2018_6653_scrBT1431m,17,Lambrechts_Thienpont_2018_6653
186,B cell dividing,Lambrechts_Thienpont_2018_6653_scrBT1432m,4,Lambrechts_Thienpont_2018_6653
187,B cell dividing,Laughney_Massague_2020_GSM3516665,4,Laughney_Massague_2020
188,B cell dividing,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
189,B cell dividing,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
190,B cell dividing,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
191,B cell dividing,Maynard_Bivona_2020_LT_S52,0,Maynard_Bivona_2020
192,B cell dividing,Maynard_Bivona_2020_LT_S56,0,Maynard_Bivona_2020
193,B cell dividing,Maynard_Bivona_2020_LT_S57,0,Maynard_Bivona_2020
194,B cell dividing,Maynard_Bivona_2020_LT_S58,1,Maynard_Bivona_2020
195,B cell dividing,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
196,B cell dividing,Maynard_Bivona_2020_LT_S71,2,Maynard_Bivona_2020
197,B cell dividing,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
198,B cell dividing,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
199,B cell dividing,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
200,B cell dividing,UKIM-V-2_P7_tumor_primary,0,UKIM-V-2
201,B cell dividing,UKIM-V-2_P11_tumor_primary,0,UKIM-V-2
202,B cell dividing,UKIM-V-2_P12_tumor_primary,6,UKIM-V-2
203,B cell dividing,UKIM-V-2_P15_tumor_primary,0,UKIM-V-2
204,B cell dividing,Wu_Zhou_2021_GSM4453576,0,Wu_Zhou_2021
205,B cell dividing,Wu_Zhou_2021_GSM4453577,1,Wu_Zhou_2021
206,B cell dividing,Wu_Zhou_2021_GSM4453578,0,Wu_Zhou_2021
207,B cell dividing,Wu_Zhou_2021_GSM4453579,0,Wu_Zhou_2021
208,B cell dividing,Wu_Zhou_2021_GSM4453580,0,Wu_Zhou_2021
209,B cell dividing,Wu_Zhou_2021_GSM4453581,0,Wu_Zhou_2021
210,B cell dividing,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
211,B cell dividing,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
212,B cell dividing,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
213,B cell dividing,Wu_Zhou_2021_GSM4453585,1,Wu_Zhou_2021
214,B cell dividing,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
215,B cell dividing,Wu_Zhou_2021_GSM4453587,1,Wu_Zhou_2021
216,B cell dividing,Wu_Zhou_2021_GSM4453588,11,Wu_Zhou_2021
217,B cell dividing,Wu_Zhou_2021_GSM4453589,0,Wu_Zhou_2021
218,B cell dividing,Wu_Zhou_2021_GSM4453590,0,Wu_Zhou_2021
219,B cell dividing,Wu_Zhou_2021_GSM4453591,0,Wu_Zhou_2021
220,B cell dividing,Wu_Zhou_2021_GSM4453592,0,Wu_Zhou_2021
221,B cell dividing,Wu_Zhou_2021_GSM4453593,0,Wu_Zhou_2021
222,B cell dividing,Wu_Zhou_2021_GSM4453594,0,Wu_Zhou_2021
223,B cell dividing,Wu_Zhou_2021_GSM4453595,0,Wu_Zhou_2021
224,B cell dividing,Wu_Zhou_2021_GSM4453596,0,Wu_Zhou_2021
225,B cell dividing,Wu_Zhou_2021_GSM4453597,0,Wu_Zhou_2021
226,B cell dividing,Wu_Zhou_2021_GSM4453598,0,Wu_Zhou_2021
227,B cell dividing,Wu_Zhou_2021_GSM4453599,0,Wu_Zhou_2021
228,B cell dividing,Wu_Zhou_2021_GSM4453600,0,Wu_Zhou_2021
229,B cell dividing,Wu_Zhou_2021_GSM4453601,0,Wu_Zhou_2021
230,B cell dividing,Wu_Zhou_2021_GSM4453602,0,Wu_Zhou_2021
231,B cell dividing,Wu_Zhou_2021_GSM4453603,0,Wu_Zhou_2021
232,B cell dividing,Wu_Zhou_2021_GSM4453604,0,Wu_Zhou_2021
233,B cell dividing,Wu_Zhou_2021_GSM4453605,0,Wu_Zhou_2021
234,B cell dividing,Wu_Zhou_2021_GSM4453606,0,Wu_Zhou_2021
235,B cell dividing,Wu_Zhou_2021_GSM4453607,0,Wu_Zhou_2021
236,B cell dividing,Wu_Zhou_2021_GSM4453608,0,Wu_Zhou_2021
237,B cell dividing,Wu_Zhou_2021_GSM4453609,0,Wu_Zhou_2021
238,B cell dividing,Wu_Zhou_2021_GSM4453610,0,Wu_Zhou_2021
239,B cell dividing,Wu_Zhou_2021_GSM4453611,0,Wu_Zhou_2021
240,B cell dividing,Wu_Zhou_2021_GSM4453612,0,Wu_Zhou_2021
241,B cell dividing,Wu_Zhou_2021_GSM4453613,0,Wu_Zhou_2021
242,B cell dividing,Wu_Zhou_2021_GSM4453614,2,Wu_Zhou_2021
243,B cell dividing,Wu_Zhou_2021_GSM4453615,0,Wu_Zhou_2021
244,B cell dividing,Wu_Zhou_2021_GSM4453616,0,Wu_Zhou_2021
245,B cell dividing,Wu_Zhou_2021_GSM4453617,1,Wu_Zhou_2021
246,B cell dividing,Zilionis_Klein_2019_p2t1,0,Zilionis_Klein_2019
247,B cell dividing,Zilionis_Klein_2019_p2t2,0,Zilionis_Klein_2019
248,B cell dividing,Zilionis_Klein_2019_p3t1,0,Zilionis_Klein_2019
249,B cell dividing,Zilionis_Klein_2019_p3t2,0,Zilionis_Klein_2019
250,B cell dividing,Zilionis_Klein_2019_p3t3,0,Zilionis_Klein_2019
251,B cell dividing,Zilionis_Klein_2019_p5t1,0,Zilionis_Klein_2019
252,B cell dividing,Zilionis_Klein_2019_p5t2,0,Zilionis_Klein_2019
253,B cell dividing,Zilionis_Klein_2019_p7t1,0,Zilionis_Klein_2019
254,B cell dividing,Zilionis_Klein_2019_p7t2,0,Zilionis_Klein_2019
255,Ciliated,Chen_Zhang_2020_NSCLC-4,1,Chen_Zhang_2020
256,Ciliated,Chen_Zhang_2020_NSCLC-5,4,Chen_Zhang_2020
257,Ciliated,Chen_Zhang_2020_NSCLC-8,61,Chen_Zhang_2020
258,Ciliated,Chen_Zhang_2020_NSCLC-9,0,Chen_Zhang_2020
259,Ciliated,Chen_Zhang_2020_NSCLC-10,5,Chen_Zhang_2020
260,Ciliated,Kim_Lee_2020_BRONCHO_58,9,Kim_Lee_2020
261,Ciliated,Kim_Lee_2020_EBUS_06,5,Kim_Lee_2020
262,Ciliated,Kim_Lee_2020_EBUS_28,68,Kim_Lee_2020
263,Ciliated,Kim_Lee_2020_EBUS_49,2,Kim_Lee_2020
264,Ciliated,Kim_Lee_2020_LUNG_T28,6,Kim_Lee_2020
265,Ciliated,Kim_Lee_2020_LUNG_T31,13,Kim_Lee_2020
266,Ciliated,Lambrechts_Thienpont_2018_6149v2_BT1290,12,Lambrechts_Thienpont_2018_6149v2
267,Ciliated,Lambrechts_Thienpont_2018_6149v2_BT1291,6,Lambrechts_Thienpont_2018_6149v2
268,Ciliated,Lambrechts_Thienpont_2018_6149v2_BT1292,5,Lambrechts_Thienpont_2018_6149v2
269,Ciliated,Lambrechts_Thienpont_2018_6653_scrBT1430m,0,Lambrechts_Thienpont_2018_6653
270,Ciliated,Lambrechts_Thienpont_2018_6653_scrBT1431m,2,Lambrechts_Thienpont_2018_6653
271,Ciliated,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
272,Ciliated,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
273,Ciliated,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
274,Ciliated,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
275,Ciliated,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
276,Ciliated,Maynard_Bivona_2020_LT_S52,0,Maynard_Bivona_2020
277,Ciliated,Maynard_Bivona_2020_LT_S56,257,Maynard_Bivona_2020
278,Ciliated,Maynard_Bivona_2020_LT_S57,6,Maynard_Bivona_2020
279,Ciliated,Maynard_Bivona_2020_LT_S58,1,Maynard_Bivona_2020
280,Ciliated,Maynard_Bivona_2020_LT_S67,1,Maynard_Bivona_2020
281,Ciliated,Maynard_Bivona_2020_LT_S71,3,Maynard_Bivona_2020
282,Ciliated,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
283,Ciliated,Maynard_Bivona_2020_LT_S79,10,Maynard_Bivona_2020
284,Ciliated,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
285,Ciliated,UKIM-V-2_P7_tumor_primary,21,UKIM-V-2
286,Ciliated,UKIM-V-2_P11_tumor_primary,1,UKIM-V-2
287,Ciliated,UKIM-V-2_P12_tumor_primary,3,UKIM-V-2
288,Ciliated,UKIM-V-2_P15_tumor_primary,2,UKIM-V-2
289,Ciliated,Wu_Zhou_2021_GSM4453576,6,Wu_Zhou_2021
290,Ciliated,Wu_Zhou_2021_GSM4453577,1,Wu_Zhou_2021
291,Ciliated,Wu_Zhou_2021_GSM4453578,2,Wu_Zhou_2021
292,Ciliated,Wu_Zhou_2021_GSM4453579,1,Wu_Zhou_2021
293,Ciliated,Wu_Zhou_2021_GSM4453580,8,Wu_Zhou_2021
294,Ciliated,Wu_Zhou_2021_GSM4453581,293,Wu_Zhou_2021
295,Ciliated,Wu_Zhou_2021_GSM4453582,5,Wu_Zhou_2021
296,Ciliated,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
297,Ciliated,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
298,Ciliated,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
299,Ciliated,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
300,Ciliated,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
301,Ciliated,Wu_Zhou_2021_GSM4453588,0,Wu_Zhou_2021
302,Ciliated,Wu_Zhou_2021_GSM4453589,56,Wu_Zhou_2021
303,Ciliated,Wu_Zhou_2021_GSM4453590,1,Wu_Zhou_2021
304,Ciliated,Wu_Zhou_2021_GSM4453591,0,Wu_Zhou_2021
305,Ciliated,Wu_Zhou_2021_GSM4453592,0,Wu_Zhou_2021
306,Ciliated,Wu_Zhou_2021_GSM4453593,115,Wu_Zhou_2021
307,Ciliated,Wu_Zhou_2021_GSM4453594,73,Wu_Zhou_2021
308,Ciliated,Wu_Zhou_2021_GSM4453595,1,Wu_Zhou_2021
309,Ciliated,Wu_Zhou_2021_GSM4453596,0,Wu_Zhou_2021
310,Ciliated,Wu_Zhou_2021_GSM4453597,0,Wu_Zhou_2021
311,Ciliated,Wu_Zhou_2021_GSM4453598,9,Wu_Zhou_2021
312,Ciliated,Wu_Zhou_2021_GSM4453599,0,Wu_Zhou_2021
313,Ciliated,Wu_Zhou_2021_GSM4453600,0,Wu_Zhou_2021
314,Ciliated,Wu_Zhou_2021_GSM4453601,1,Wu_Zhou_2021
315,Ciliated,Wu_Zhou_2021_GSM4453602,1,Wu_Zhou_2021
316,Ciliated,Wu_Zhou_2021_GSM4453603,0,Wu_Zhou_2021
317,Ciliated,Wu_Zhou_2021_GSM4453604,0,Wu_Zhou_2021
318,Ciliated,Wu_Zhou_2021_GSM4453605,12,Wu_Zhou_2021
319,Ciliated,Wu_Zhou_2021_GSM4453606,0,Wu_Zhou_2021
320,Ciliated,Wu_Zhou_2021_GSM4453607,20,Wu_Zhou_2021
321,Ciliated,Wu_Zhou_2021_GSM4453608,1,Wu_Zhou_2021
322,Ciliated,Wu_Zhou_2021_GSM4453609,0,Wu_Zhou_2021
323,Ciliated,Wu_Zhou_2021_GSM4453610,2,Wu_Zhou_2021
324,Ciliated,Wu_Zhou_2021_GSM4453611,0,Wu_Zhou_2021
325,Ciliated,Wu_Zhou_2021_GSM4453612,0,Wu_Zhou_2021
326,Ciliated,Wu_Zhou_2021_GSM4453613,4,Wu_Zhou_2021
327,Ciliated,Wu_Zhou_2021_GSM4453614,1,Wu_Zhou_2021
328,Ciliated,Wu_Zhou_2021_GSM4453615,168,Wu_Zhou_2021
329,Ciliated,Wu_Zhou_2021_GSM4453616,35,Wu_Zhou_2021
330,Ciliated,Wu_Zhou_2021_GSM4453617,0,Wu_Zhou_2021
331,Ciliated,Zilionis_Klein_2019_p2t1,0,Zilionis_Klein_2019
332,Ciliated,Zilionis_Klein_2019_p2t2,0,Zilionis_Klein_2019
333,Ciliated,Zilionis_Klein_2019_p3t1,4,Zilionis_Klein_2019
334,Ciliated,Zilionis_Klein_2019_p3t2,4,Zilionis_Klein_2019
335,Ciliated,Zilionis_Klein_2019_p3t3,5,Zilionis_Klein_2019
336,Ciliated,Zilionis_Klein_2019_p5t1,4,Zilionis_Klein_2019
